name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Cartago, costa rica",2019-05-31,28.5,19.5,22.6,30.3,19.5,22.8,20.2,87.1,1.338,100,4.17,rain,,,,17.5,168.7,1014.1,59.1,10.2,191.9,16.6,9,,2019-05-31T05:12:49,2019-05-31T17:52:06,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-06-01,27.7,19,23.2,29.9,19,23.5,20.2,84,9.562,100,8.33,rain,,,,17.9,308.8,1012.8,42.3,10.5,230.4,20,9,,2019-06-01T05:12:51,2019-06-01T17:52:22,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-02,28.3,18,23.5,30.3,18,24,20.3,83.5,17.237,100,12.5,rain,,,,18.8,256.5,1011.7,50.5,11,243.8,21.3,10,,2019-06-02T05:12:54,2019-06-02T17:52:38,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-03,28.8,20,23.4,30.3,20,23.8,19.8,81.1,13.397,100,8.33,rain,,,42.5,23.7,61.8,1012.2,52.2,10.7,197.6,17,9,,2019-06-03T05:12:57,2019-06-03T17:52:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-04,28.5,19,23.4,30.6,19,23.8,19.7,80.7,0.666,100,4.17,rain,,,,16.6,52.2,1012.8,49.7,10.2,208.5,18,9,,2019-06-04T05:13:01,2019-06-04T17:53:10,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-05,27.9,20,23.5,30.2,20,23.7,20.2,82.6,1.473,100,12.5,rain,,,,19.1,48.6,1011,61.7,10.8,156.8,13.4,7,,2019-06-05T05:13:06,2019-06-05T17:53:26,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-06,27.5,20,23.1,28.8,20,23.2,19.5,80.6,12.677,100,12.5,rain,,,,29.5,88.3,1011.4,64.4,10.9,103.6,8.9,5,,2019-06-06T05:13:11,2019-06-06T17:53:42,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-07,26.9,19,22.6,28.7,19,23,19.3,82.4,5.353,100,4.17,rain,,,,20.9,27.9,1011.5,66.3,10.8,182.9,16,7,,2019-06-07T05:13:17,2019-06-07T17:53:58,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-08,26.7,19,22.4,28.5,19,22.5,20,87.1,0.177,100,8.33,rain,,,,21.3,335.2,1011.9,59,10,183.9,16,8,,2019-06-08T05:13:24,2019-06-08T17:54:14,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-06-09,27.5,19,22.6,29.4,19,22.9,19.9,85.4,9.423,100,4.17,rain,,,35.3,16.3,43,1012.5,66.7,10,165.1,14.3,7,,2019-06-09T05:13:31,2019-06-09T17:54:30,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-10,28.1,19.2,23.3,29.4,19.2,23.6,19.6,80.3,0.067,100,4.17,rain,,,,17.6,50.7,1012.3,60.1,10.9,160.2,14,9,,2019-06-10T05:13:39,2019-06-10T17:54:46,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-11,26.9,20,23.2,28.5,20,23.3,18.9,77.4,0.715,100,8.33,rain,,,,22.3,81.5,1011.3,60.8,10.9,124.3,10.6,5,,2019-06-11T05:13:47,2019-06-11T17:55:01,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-12,26,20,22.3,26,20,22.3,19.5,84.9,4.103,100,8.33,rain,,,,15.1,42.4,1012.8,74.6,11,137.6,11.9,7,,2019-06-12T05:13:56,2019-06-12T17:55:17,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-13,25.4,19,21.9,25.4,19,21.9,19.8,87.9,24.757,100,12.5,rain,,,,15.1,5.9,1013.1,65.9,9.7,117.4,10.1,6,,2019-06-13T05:14:06,2019-06-13T17:55:32,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-14,28.3,19,23.1,29.9,19,23.4,19.6,81.3,4.129,100,8.33,rain,,,,23.5,55.4,1012.5,51.7,11.1,164.8,14.3,9,,2019-06-14T05:14:16,2019-06-14T17:55:47,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-15,28.9,19.8,24,30.9,19.8,24.4,20,79.4,0.289,100,8.33,rain,,,,20.8,96.1,1012.5,56.4,11,172.5,15,8,,2019-06-15T05:14:26,2019-06-15T17:56:02,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-16,29.6,21,24.6,30.8,21,25,19.7,75.5,1.786,100,4.17,rain,,,,24.1,81,1010.4,45.4,11,196.5,17,9,,2019-06-16T05:14:37,2019-06-16T17:56:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-17,28.2,22.4,24.8,29.7,22.4,25.3,18.9,69.8,4.04,100,12.5,rain,,,44.6,24.1,97.8,1009.6,56.3,11,132.7,11.5,5,,2019-06-17T05:14:48,2019-06-17T17:56:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-18,29.7,22.9,25.4,32.1,22.9,26.1,19.4,69.7,0.089,100,4.17,rain,,,38.9,22.7,100,1008.9,46.6,11,135.2,11.7,5,,2019-06-18T05:15:00,2019-06-18T17:56:45,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-19,29.8,22.9,25,31.7,22.9,25.5,20.2,75.4,6.484,100,8.33,rain,,,,21.8,88.9,1009.1,49.5,11,151.6,12.9,7,,2019-06-19T05:15:12,2019-06-19T17:56:59,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-06-20,25.7,22,23.8,25.7,22,23.8,20.3,81.4,14.954,100,8.33,rain,,,,16.6,58.4,1010.1,70.9,10.5,106.5,9.4,4,,2019-06-20T05:15:25,2019-06-20T17:57:13,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"MRLM,78767099999,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-06-21,28.5,21.9,24.2,30.1,21.9,24.5,20.5,80.7,7.39,100,12.5,rain,,,,20.5,60.5,1011.2,70.6,10.1,143.5,12.4,6,,2019-06-21T05:15:37,2019-06-21T17:57:26,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,E1517,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-06-22,28,22,24.4,30,22,24.8,20.2,77.9,0.446,100,4.17,rain,,,40.7,22.3,107.7,1011.1,55,10.9,125.5,10.9,5,,2019-06-22T05:15:50,2019-06-22T17:57:39,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-23,28.4,22,24.8,30.1,22,25.3,19.8,74.3,3.482,100,8.33,rain,,,46.4,22.3,86.3,1010.9,44.2,11,164.7,14.3,5,,2019-06-23T05:16:04,2019-06-23T17:57:51,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-24,27,20,23.3,28.5,20,23.4,20,82.7,6.317,100,12.5,rain,,,,20.4,99.4,1011.8,59.5,10.5,163.7,14.2,6,,2019-06-24T05:16:18,2019-06-24T17:58:03,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,E1517,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-06-25,28.1,20.9,23.3,29,20.9,23.4,18.7,75.9,12.495,100,12.5,rain,,,,20.8,87.1,1011.6,62.2,11,162.6,14.2,7,,2019-06-25T05:16:32,2019-06-25T17:58:14,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,E1517,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-06-26,26.3,18.9,23,26.3,18.9,23,17.1,70.5,0,0,0,,,,57.6,26.6,95.2,1009.9,51.1,10.9,179.3,15.5,9,,2019-06-26T05:16:46,2019-06-26T17:58:25,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-27,26.3,21,23.5,26.3,21,23.5,18.1,71.8,6.92,100,12.5,rain,,,50,28.9,108.1,1008.4,56.7,10.8,112.8,9.6,6,,2019-06-27T05:17:00,2019-06-27T17:58:36,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-28,27.2,21.4,23.8,28.1,21.4,23.8,17.4,68.1,14.441,100,4.17,rain,,,66.6,33.5,96.5,1008.3,60.6,10.9,130,11.1,5,,2019-06-28T05:17:15,2019-06-28T17:58:46,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-29,26.3,21.4,23.2,26.3,21.4,23.2,18,72.9,0.057,100,4.17,rain,,,46.4,27.2,88.7,1009.8,57.8,11.2,88.6,7.6,4,,2019-06-29T05:17:29,2019-06-29T17:58:55,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-06-30,28.9,20.9,23.8,30.8,20.9,24.2,19.7,78.5,2.23,100,4.17,rain,,,50,24.1,86.1,1010.5,56.1,11,201.8,17.4,9,,2019-06-30T05:17:44,2019-06-30T17:59:04,0.97,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-07-01,26.9,21,23.3,28.2,21,23.4,18.7,75.6,5.803,100,12.5,rain,,,,22.3,77.7,1011.6,54.6,10.8,100.9,8.9,4,,2019-07-01T05:17:59,2019-07-01T17:59:12,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-07-02,27.4,20.2,23,28.2,20.2,23.1,17.9,74.3,1.542,100,8.33,rain,,,50,25.9,95.1,1010.7,48.9,10.9,134.7,11.8,7,,2019-07-02T05:18:14,2019-07-02T17:59:20,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-07-03,24.7,19.8,21.8,24.7,19.8,21.8,17.8,78.3,16.323,100,12.5,rain,,,53.6,31.7,111.2,1010,58.7,10.8,51.2,4.6,2,,2019-07-03T05:18:29,2019-07-03T17:59:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-07-04,27.3,21,24,27.9,21,24.2,16.6,63.8,1.116,100,4.17,rain,,,48.2,28.3,89,1010,64.1,11.1,192.7,16.6,7,,2019-07-04T05:18:44,2019-07-04T17:59:33,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-07-05,28.1,19.8,23.5,29,19.8,23.7,15.4,60.9,0,0,0,,,,48.2,31.7,100.4,1011.4,54.4,11.1,291.7,25.1,9,,2019-07-05T05:18:59,2019-07-05T17:59:39,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-07-06,29,18,23.8,31.2,18,24.2,17.6,69.1,0,0,0,,,,,24.1,24.7,1010.7,53.6,11.1,224.5,19.5,9,,2019-07-06T05:19:14,2019-07-06T17:59:44,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-07-07,28.3,21,24.2,30.2,21,24.6,20,78,0.893,100,4.17,rain,,,,21.3,51.2,1010.3,47.8,11,165.1,14.5,7,,2019-07-07T05:19:29,2019-07-07T17:59:48,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-07-08,26.4,20,22.3,26.4,20,22.3,20,87.4,28.524,100,12.5,rain,,,,21,354.2,1011.6,72.1,9.9,123.3,10.5,9,,2019-07-08T05:19:44,2019-07-08T17:59:52,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-07-09,26.3,19.9,22.6,26.3,19.9,22.6,19.1,80.8,99.201,100,16.67,rain,,,,18.1,42.4,1013.2,52.8,11,124.6,10.9,6,,2019-07-09T05:19:59,2019-07-09T17:59:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MRLM,78767099999,E1517,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2019-07-10,26.4,18.8,22.3,26.4,18.8,22.3,19.4,84.3,2.009,100,8.33,rain,,,,17.4,77,1012.2,59.7,10.8,176.6,15.2,7,,2019-07-10T05:20:14,2019-07-10T17:59:57,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"MRLM,78767099999,E1517,78764099999,remote,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-11,27.9,20,23.2,29.5,20,23.4,19.2,79.3,0.312,100,4.17,rain,,,48.2,27.7,87.4,1010.2,55.9,11,165.5,14.4,7,,2019-07-11T05:20:29,2019-07-11T17:59:59,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-12,27.8,18,22.4,29,18,22.5,19.3,83.5,0.066,100,4.17,rain,,,,20.4,31,1009.8,53.9,11,165.2,14.2,8,,2019-07-12T05:20:43,2019-07-12T18:00:00,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-13,27.9,20,23,29.3,20,23.2,19,79.3,0.624,100,8.33,rain,,,40.7,21.7,89.8,1009.9,55.9,10.9,222.4,19.1,10,,2019-07-13T05:20:58,2019-07-13T18:00:00,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-14,25.2,19.9,22.3,25.2,19.9,22.3,18.8,81.1,10.275,100,12.5,rain,,,,19.9,86.4,1010.5,55.9,10.5,153.4,13.2,7,,2019-07-14T05:21:12,2019-07-14T17:59:59,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-15,27.2,19,21.9,28.7,19,22,19.4,86.6,43.965,100,12.5,rain,,,,18.4,26.3,1010.9,59.1,10.5,156.3,13.5,9,,2019-07-15T05:21:26,2019-07-15T17:59:57,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-16,25.7,21,23.2,25.7,21,23.2,17.5,70.9,4.105,100,8.33,rain,,,44.8,27.7,113.9,1011.2,68.4,11.1,164,14.3,6,,2019-07-16T05:21:39,2019-07-16T17:59:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-17,27.6,21,23.8,28.9,21,24,18.7,74.1,0,0,0,,,,38.9,24.1,87.4,1010.1,55,11.1,216.6,19,9,,2019-07-17T05:21:53,2019-07-17T17:59:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MRLM,78767099999,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-18,25.8,21.3,22.2,25.8,21.3,22.2,17.6,75.3,3.042,100,8.33,rain,,,,24.4,102.7,1010.2,49.8,11,77.9,6.8,5,,2019-07-18T05:22:06,2019-07-18T17:59:48,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-19,27.2,21.4,23.8,28.4,21.4,23.9,18.1,71.1,0,0,0,,,,42.5,25.9,104.4,1009,43.4,11.1,158.2,13.8,6,,2019-07-19T05:22:19,2019-07-19T17:59:43,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-20,28.8,21,24.8,29.7,21,25.1,18.2,67.2,0,0,0,,,,51.8,27,90.9,1007.7,30.9,11,272,23.5,9,,2019-07-20T05:22:32,2019-07-20T17:59:38,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-21,28.4,22,24.6,29.1,22,24.8,18.3,69,0,0,0,,,,46.4,27.7,94.3,1008.4,49.8,11,261.7,22.6,9,,2019-07-21T05:22:44,2019-07-21T17:59:31,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-22,27.8,20,23,28.1,20,23.1,18.5,77.9,0.915,100,12.5,rain,,,44.6,31.7,87.6,1010.5,55,10,199.6,17.3,10,,2019-07-22T05:22:56,2019-07-22T17:59:24,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-23,25.8,20,22.7,25.8,20,22.7,17.3,72.3,2.297,100,4.17,rain,,,37.1,24.9,89.5,1011.6,54.9,11.1,170.4,14.6,7,,2019-07-23T05:23:08,2019-07-23T17:59:16,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-24,25.6,19,21.7,25.6,19,21.7,18.6,83.3,0,0,0,,,,,14.8,327.1,1012.3,58.1,11,141.8,12.2,6,,2019-07-24T05:23:19,2019-07-24T17:59:07,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-25,24.9,19.8,21.9,24.9,19.8,21.9,16.6,72.7,1.148,100,4.17,rain,,,42.5,27.7,98.1,1012,63.1,11.1,74.3,6.6,3,,2019-07-25T05:23:30,2019-07-25T17:58:58,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-26,26.4,20.8,22.2,26.4,20.8,22.2,16.3,69.5,0.287,100,4.17,rain,,,42.5,24.1,99.1,1011.9,70.9,11.1,147.1,12.9,7,,2019-07-26T05:23:41,2019-07-26T17:58:47,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-27,27.8,18,23.1,28.1,18,23.2,16.3,66.2,0,0,0,,,,44.6,30.5,95.2,1011.1,63.4,11.1,230.8,19.8,8,,2019-07-27T05:23:51,2019-07-27T17:58:36,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-28,28.3,21,23.5,28.9,21,23.7,17,67.2,0.345,100,4.17,rain,,,55.4,33.5,93,1010.3,55.1,10.9,226.7,19.7,10,,2019-07-28T05:24:01,2019-07-28T17:58:24,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-29,27.8,21,23.9,27.6,21,23.9,15.1,59.4,0.23,100,4.17,rain,,,55.3,37.9,87.6,1007.3,49.1,11,279,24.1,9,,2019-07-29T05:24:11,2019-07-29T17:58:11,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-30,27.8,19.2,23.1,28.2,19.2,23.2,16.2,66.7,0,0,0,,,,50,29.4,100.9,1007.4,41.8,11.2,244.7,21.3,9,,2019-07-30T05:24:20,2019-07-30T17:57:57,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-07-31,28,19,23,28.5,19,23.1,17,70.3,0,0,0,,,,46.4,21.5,97,1008.7,45.4,11.2,207,18,9,,2019-07-31T05:24:29,2019-07-31T17:57:42,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-08-01,29.3,21,24.1,29.9,21,24.4,19,74.2,0,0,0,,,,31.7,26,74.8,1009.1,47,11,268.5,23.1,9,,2019-08-01T05:24:37,2019-08-01T17:57:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-08-02,27.8,20,22.7,28.9,20,22.8,18.6,78.6,5.497,100,8.33,rain,,,27.7,25.4,71.4,1009.5,54,10.8,179.1,15.5,8,,2019-08-02T05:24:45,2019-08-02T17:57:11,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-08-03,24.4,19.8,22,24.4,19.8,22,18.6,81.6,0,0,0,,,,,18.1,104.7,1009.9,58.7,10.8,89.5,7.8,3,,2019-08-03T05:24:52,2019-08-03T17:56:54,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-08-04,26.8,20.9,23.1,27.7,20.9,23.1,18.2,75.3,0,0,0,,,,38.6,23.1,97.5,1010.8,60.4,10.8,153.1,13.4,6,,2019-08-04T05:24:59,2019-08-04T17:56:36,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-08-05,28.3,18,23.2,29.6,18,23.5,19.5,81.1,0.022,100,4.17,rain,,,,27,97.2,1010.5,52.7,10.9,239.8,20.8,9,,2019-08-05T05:25:06,2019-08-05T17:56:18,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MRLM,78767099999,3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-08-06,27.6,21,23.2,28.9,21,23.4,19.7,81.8,12.685,100,16.67,rain,,,,21.2,95.9,1011,61.1,10.1,130.4,11.3,6,,2019-08-06T05:25:12,2019-08-06T17:55:58,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MRLM,78767099999,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-08-07,25.3,19.8,21.7,25.3,19.8,21.7,19.7,88.3,14.125,100,12.5,rain,,,27.7,13.7,314.7,1011,65.5,10.4,90.4,7.8,6,,2019-08-07T05:25:18,2019-08-07T17:55:38,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-08-08,27.5,17,22,28.7,17,22,19.3,86,6.384,100,8.33,rain,,,,19.3,329.9,1011.2,61.5,8.4,128.1,11,7,,2019-08-08T05:25:23,2019-08-08T17:55:18,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
"Cartago, costa rica",2019-08-09,28.3,20,24,29.6,20,24.4,19.9,79.2,5.263,100,4.17,rain,,,42.5,21.8,70.2,1010.5,50.9,10.5,200.6,17.3,8,,2019-08-09T05:25:28,2019-08-09T17:54:56,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,3FFA5,78764099999,MROC,F2558,78762099999,MRPV"
